Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,297465,-,-,-,51.65,-111.94,-7,821,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2005,3,24,11,30,71,279,323,-12,-3,920,176,3.3000000000000003,0.87
2005,3,24,12,30,120,306,384,-12,-2,920,179,3.6,0.87
2005,3,24,13,30,46,266,295,-12,-2,920,180,3.9000000000000004,0.87
2005,3,24,14,30,8,184,189,-12,-2,920,178,4.1000000000000005,0.87
2005,3,24,15,30,37,187,205,-12,-2,920,176,4.2,0.87
2005,3,24,16,30,818,71,352,-11,-2,920,174,4.2,0.87
2005,3,24,17,30,652,49,176,-12,-4,920,174,3.9000000000000004,0.87
2005,3,24,18,30,233,15,24,-13,-6,920,174,3.6,0.87
2005,3,24,19,30,0,0,0,-13,-7,920,173,3.7,0.87
2005,3,24,20,30,0,0,0,-13,-8,920,173,3.8000000000000003,0.87
2005,3,24,21,30,0,0,0,-13,-8,920,173,3.9000000000000004,0.87
2005,3,24,22,30,0,0,0,-13,-8,920,174,4,0.87
2005,3,24,23,30,0,0,0,-12,-9,920,176,4.1000000000000005,0.87
2005,3,25,0,30,0,0,0,-12,-9,920,178,4.1000000000000005,0.87
2005,3,25,1,30,0,0,0,-12,-9,920,179,3.9000000000000004,0.87
2005,3,25,2,30,0,0,0,-12,-10,920,179,3.6,0.87
2005,3,25,3,30,0,0,0,-12,-10,910,176,3.3000000000000003,0.87
2005,3,25,4,30,0,0,0,-12,-10,910,173,2.9000000000000004,0.87
2005,3,25,5,30,0,0,0,-12,-10,910,171,2.6,0.87
2005,3,25,6,30,0,0,0,-12,-9,910,172,2.4000000000000004,0.87
2005,3,25,7,30,569,50,152,-11,-7,910,182,2.2,0.87
2005,3,25,8,30,757,76,325,-10,-4,910,214,1.9000000000000001,0.87
2005,3,25,9,30,852,95,486,-9,-2,910,253,1.9000000000000001,0.87
2005,3,25,10,30,904,107,614,-8,0,910,283,2.4000000000000004,0.87
2005,3,25,11,30,924,119,697,-6,0,910,297,3.2,0.87
2005,3,25,12,30,938,120,728,-5,1,910,308,3.9000000000000004,0.87
2005,3,25,13,30,933,117,705,-5,2,910,317,4.4,0.87
2005,3,25,14,30,912,109,629,-5,3,910,323,4.5,0.87
2005,3,25,15,30,867,95,507,-5,3,910,324,4.1000000000000005,0.87
2005,3,25,16,30,787,76,350,-5,2,910,320,2.8000000000000003,0.87
2005,3,25,17,30,630,51,177,-4,0,910,313,1.6,0.87
2005,3,25,18,30,241,16,26,-6,-1,910,298,1.3,0.87
2005,3,25,19,30,0,0,0,-7,-2,910,284,1.4000000000000001,0.87
2005,3,25,20,30,0,0,0,-7,-2,910,273,1.5,0.87
2005,3,25,21,30,0,0,0,-7,-3,910,267,1.6,0.87
2005,3,25,22,30,0,0,0,-7,-3,910,258,1.6,0.87
2005,3,25,23,30,0,0,0,-8,-3,910,250,1.8,0.87
2005,3,26,0,30,0,0,0,-7,-3,910,248,1.8,0.87
2005,3,26,1,30,0,0,0,-7,-3,910,249,1.5,0.87
2005,3,26,2,30,0,0,0,-7,-3,910,243,1.2000000000000002,0.87
2005,3,26,3,30,0,0,0,-6,-3,910,213,1.1,0.87
2005,3,26,4,30,0,0,0,-6,-4,910,185,1.2000000000000002,0.87
2005,3,26,5,30,0,0,0,-6,-5,910,180,1.4000000000000001,0.87
2005,3,26,6,30,0,4,4,-6,-3,910,188,2,0.87
2005,3,26,7,30,0,42,42,-5,-1,910,190,2.9000000000000004,0.87
2005,3,26,8,30,389,113,244,-4,1,910,185,3.6,0.87
2005,3,26,9,30,249,199,315,-3,3,910,181,4.2,0.87
2005,3,26,10,30,79,253,299,-3,5,910,190,4.5,0.87
2005,3,26,11,30,45,268,297,-3,6,910,196,4.6000000000000005,0.87
2005,3,26,12,30,188,316,439,-3,6,910,196,4.7,0.87
2005,3,26,13,30,114,301,374,-3,6,900,199,4.5,0.87
2005,3,26,14,30,15,202,210,-2,5,900,201,4.4,0.87
2005,3,26,15,30,0,42,42,-1,4,900,196,4.6000000000000005,0.87
2005,3,26,16,30,0,86,86,-1,3,900,196,4.800000000000001,0.87
2005,3,26,17,30,15,72,75,-1,2,900,199,5.1000000000000005,0.87
2005,3,26,18,30,0,11,11,-1,1,900,204,5.4,0.87
2005,3,26,19,30,0,0,0,-1,1,900,214,5.6000000000000005,0.87
2005,3,26,20,30,0,0,0,-1,1,900,225,5.5,0.87
2005,3,26,21,30,0,0,0,-1,1,900,236,5.300000000000001,0.87
2005,3,26,22,30,0,0,0,-1,0,900,246,5,0.87
2005,3,26,23,30,0,0,0,-2,0,900,252,4.6000000000000005,0.87
2005,3,27,0,30,0,0,0,-2,0,900,261,4.5,0.87
2005,3,27,1,30,0,0,0,-3,0,900,269,4.5,0.87
2005,3,27,2,30,0,0,0,-3,0,900,273,4.3,0.87
2005,3,27,3,30,0,0,0,-3,0,900,272,3.8000000000000003,0.87
2005,3,27,4,30,0,0,0,-3,0,900,271,3.3000000000000003,0.87
2005,3,27,5,30,0,0,0,-3,0,900,270,3,0.87
2005,3,27,6,30,0,5,5,-3,1,900,270,3.3000000000000003,0.87
2005,3,27,7,30,0,48,48,-2,2,900,266,3.7,0.87
2005,3,27,8,30,277,131,226,-1,4,900,260,3.3000000000000003,0.87
2005,3,27,9,30,181,209,294,0,6,900,246,2.9000000000000004,0.87
2005,3,27,10,30,488,203,482,-1,8,900,235,3,0.87
2005,3,27,11,30,429,257,530,-1,9,900,218,3.2,0.87
2005,3,27,12,30,365,288,529,-2,10,900,202,3.6,0.87
2005,3,27,13,30,677,173,607,-2,11,900,196,3.8000000000000003,0.87
2005,3,27,14,30,733,128,554,-2,10,900,200,3.1,0.87
2005,3,27,15,30,507,158,404,0,9,900,202,1.8,0.87
2005,3,27,16,30,260,141,234,1,7,900,195,1.2000000000000002,0.87
2005,3,27,17,30,165,78,112,0,5,900,186,1.4000000000000001,0.87
2005,3,27,18,30,0,19,19,-1,3,900,181,1.5,0.87
2005,3,27,19,30,0,0,0,-1,3,900,178,1.5,0.87
2005,3,27,20,30,0,0,0,0,3,900,175,1.4000000000000001,0.87
2005,3,27,21,30,0,0,0,0,2,890,175,1.3,0.87
2005,3,27,22,30,0,0,0,0,2,890,177,1.1,0.87
2005,3,27,23,30,0,0,0,0,3,890,175,0.8,0.87
2005,3,28,0,30,0,0,0,0,2,890,147,0.8,0.87
2005,3,28,1,30,0,0,0,0,1,890,104,1.1,0.87
2005,3,28,2,30,0,0,0,0,0,890,92,1.3,0.87
2005,3,28,3,30,0,0,0,0,0,890,92,1.5,0.87
2005,3,28,4,30,0,0,0,0,0,890,97,2.1,0.87
2005,3,28,5,30,0,0,0,0,0,890,102,2.7,0.87
2005,3,28,6,30,0,13,13,0,0,890,103,3,0.87
2005,3,28,7,30,145,73,102,0,1,890,104,3.1,0.87
2005,3,28,8,30,695,65,306,0,2,890,107,3.1,0.87
2005,3,28,9,30,677,108,431,1,4,890,113,2.9000000000000004,0.87
2005,3,28,10,30,379,238,457,1,7,890,126,2.5,0.87
2005,3,28,11,30,352,282,508,2,9,890,156,2,0.87
2005,3,28,12,30,326,302,519,2,10,890,201,2,0.87
2005,3,28,13,30,200,311,440,2,11,890,255,2.8000000000000003,0.87
2005,3,28,14,30,665,153,543,2,11,890,274,3.3000000000000003,0.87
2005,3,28,15,30,677,112,443,2,10,890,275,3.2,0.87
2005,3,28,16,30,251,144,235,2,9,890,275,2.5,0.87
2005,3,28,17,30,108,81,104,1,6,890,275,1.9000000000000001,0.15
2005,3,28,18,30,268,19,33,0,3,890,271,1.9000000000000001,0.15
2005,3,28,19,30,0,0,0,0,3,890,265,2.4000000000000004,0.15
2005,3,28,20,30,0,0,0,-1,2,890,263,2.9000000000000004,0.15
2005,3,28,21,30,0,0,0,-1,1,890,268,3.2,0.15
2005,3,28,22,30,0,0,0,-1,0,890,272,3,0.15
2005,3,28,23,30,0,0,0,-1,0,890,277,2.6,0.15
2005,3,29,0,30,0,0,0,-1,-1,890,280,2.2,0.15
2005,3,29,1,30,0,0,0,-2,-2,890,284,2,0.15
2005,3,29,2,30,0,0,0,-2,-2,890,293,1.9000000000000001,0.15
2005,3,29,3,30,0,0,0,-2,-2,890,305,1.7000000000000002,0.15
2005,3,29,4,30,0,0,0,-1,-1,890,316,1.7000000000000002,0.15
2005,3,29,5,30,0,0,0,-1,-1,890,328,1.8,0.15
2005,3,29,6,30,0,17,17,-1,0,890,336,2,0.15
2005,3,29,7,30,230,72,118,-1,0,900,339,2.1,0.15
2005,3,29,8,30,282,136,236,0,2,900,351,2.2,0.15
2005,3,29,9,30,453,171,390,0,4,900,358,2.4000000000000004,0.15
2005,3,29,10,30,576,179,515,0,6,900,1,2.4000000000000004,0.15
2005,3,29,11,30,933,87,690,-1,6,900,346,2.5,0.15
2005,3,29,12,30,935,91,718,-2,7,900,326,2.9000000000000004,0.15
2005,3,29,13,30,928,91,695,-2,6,900,315,3.3000000000000003,0.15
2005,3,29,14,30,728,133,563,-3,6,900,314,3.3000000000000003,0.15
2005,3,29,15,30,866,78,505,-4,6,900,319,3,0.15
2005,3,29,16,30,786,67,355,-4,5,900,329,2.2,0.15
2005,3,29,17,30,629,50,187,-2,3,900,344,1.4000000000000001,0.16
2005,3,29,18,30,271,21,37,-3,1,900,5,1.2000000000000002,0.16
2005,3,29,19,30,0,0,0,-4,1,900,21,1.3,0.16
2005,3,29,20,30,0,0,0,-4,1,900,38,1.2000000000000002,0.16
2005,3,29,21,30,0,0,0,-4,1,900,60,1.1,0.16
2005,3,29,22,30,0,0,0,-4,1,900,88,1.1,0.16
2005,3,29,23,30,0,0,0,-4,1,900,117,1.2000000000000002,0.16
2005,3,30,0,30,0,0,0,-4,0,900,139,1.2000000000000002,0.16
2005,3,30,1,30,0,0,0,-4,0,900,154,1.2000000000000002,0.16
2005,3,30,2,30,0,0,0,-4,0,900,169,1.1,0.16
2005,3,30,3,30,0,0,0,-4,0,900,191,0.8,0.16
2005,3,30,4,30,0,0,0,-3,0,900,225,0.6000000000000001,0.16
2005,3,30,5,30,0,0,0,-3,0,900,264,0.6000000000000001,0.16
2005,3,30,6,30,0,18,18,-3,0,910,296,1.1,0.16
2005,3,30,7,30,189,76,116,-2,1,910,308,2,0.16
2005,3,30,8,30,0,84,84,-1,3,910,303,3.2,0.16
2005,3,30,9,30,45,200,222,-1,4,910,306,4.9,0.16
2005,3,30,10,30,4,170,173,-1,3,910,320,6.7,0.16
2005,3,30,11,30,363,283,519,-2,3,910,335,7.5,0.16
2005,3,30,12,30,556,229,604,-4,4,910,344,7.5,0.16
2005,3,30,13,30,914,105,704,-6,5,910,341,7.2,0.16
2005,3,30,14,30,915,91,635,-8,6,910,332,7,0.16
2005,3,30,15,30,628,127,439,-10,6,910,326,6.7,0.16
2005,3,30,16,30,566,98,307,-10,5,910,323,6,0.16
2005,3,30,17,30,677,48,198,-10,3,910,323,4.2,0.16
2005,3,30,18,30,316,21,41,-8,0,920,325,2.7,0.16
2005,3,30,19,30,0,0,0,-8,0,920,326,2.5,0.16
2005,3,30,20,30,0,0,0,-8,-1,920,323,2.5,0.16
2005,3,30,21,30,0,0,0,-7,-1,920,318,2.9000000000000004,0.16
2005,3,30,22,30,0,0,0,-7,-1,920,313,3.3000000000000003,0.16
2005,3,30,23,30,0,0,0,-6,-1,920,310,3.3000000000000003,0.16
2005,3,31,0,30,0,0,0,-6,-2,920,307,3.2,0.16
2005,3,31,1,30,0,0,0,-6,-3,920,304,3,0.16
2005,3,31,2,30,0,0,0,-6,-3,920,302,2.9000000000000004,0.16
2005,3,31,3,30,0,0,0,-6,-3,920,300,2.6,0.16
2005,3,31,4,30,0,0,0,-7,-4,920,298,2.2,0.16
2005,3,31,5,30,0,0,0,-7,-3,920,293,1.9000000000000001,0.16
2005,3,31,6,30,295,20,36,-7,-1,920,285,2.4000000000000004,0.16
2005,3,31,7,30,653,49,190,-7,0,920,270,2.7,0.16
2005,3,31,8,30,798,69,360,-7,3,920,242,3.2,0.16
2005,3,31,9,30,867,85,513,-9,6,920,225,4.3,0.16
2005,3,31,10,30,906,95,633,-11,7,920,220,5,0.16
2005,3,31,11,30,942,94,713,-11,8,920,219,5.1000000000000005,0.16
2005,3,31,12,30,942,98,738,-10,9,920,220,4.9,0.16
2005,3,31,13,30,930,97,711,-10,10,920,224,4.6000000000000005,0.16
2005,3,31,14,30,912,90,636,-9,11,920,229,4.1000000000000005,0.16
2005,3,31,15,30,864,82,516,-9,11,920,236,3.6,0.16
2005,3,31,16,30,773,73,363,-8,10,920,238,2.3000000000000003,0.16
2005,3,31,17,30,0,29,29,-8,-3,920,116,2.1,0.87
2005,3,31,18,30,0,6,6,-9,-5,920,105,1.8,0.87
2005,3,31,19,30,0,0,0,-10,-7,920,98,1.9000000000000001,0.87
2005,3,31,20,30,0,0,0,-10,-8,920,101,1.9000000000000001,0.87
2005,3,31,21,30,0,0,0,-11,-8,920,107,1.8,0.87
2005,3,31,22,30,0,0,0,-11,-9,920,112,1.7000000000000002,0.87
2005,3,31,23,30,0,0,0,-11,-8,910,120,1.6,0.87
2014,4,1,0,30,0,0,0,-11,-8,910,124,1.3,0.87
2014,4,1,1,30,0,0,0,-11,-8,910,128,1.1,0.87
2014,4,1,2,30,0,0,0,-10,-8,910,125,0.9,0.87
2014,4,1,3,30,0,0,0,-10,-8,910,113,0.8,0.87
2014,4,1,4,30,0,0,0,-10,-9,910,92,0.8,0.87
2014,4,1,5,30,0,0,0,-10,-9,910,72,1.2000000000000002,0.87
2014,4,1,6,30,231,23,37,-10,-8,910,57,1.8,0.87
2014,4,1,7,30,571,65,191,-9,-6,910,48,1.9000000000000001,0.87
2014,4,1,8,30,16,134,139,-8,-4,910,48,1.4000000000000001,0.87
2014,4,1,9,30,0,134,134,-7,-2,910,63,0.7000000000000001,0.87
2014,4,1,10,30,16,211,221,-6,0,910,110,0.4,0.87
2014,4,1,11,30,80,305,358,-5,0,910,234,0.7000000000000001,0.87
2014,4,1,12,30,24,261,278,-5,0,910,253,0.9,0.87
2014,4,1,13,30,25,255,272,-5,1,910,263,0.9,0.87
2014,4,1,14,30,98,278,338,-5,1,910,278,0.6000000000000001,0.87
2014,4,1,15,30,91,223,269,-5,0,910,307,0.4,0.87
2014,4,1,16,30,22,140,149,-5,0,910,39,0.5,0.87
2014,4,1,17,30,520,79,199,-5,0,910,81,0.8,0.87
2014,4,1,18,30,193,30,44,-5,-2,910,85,1,0.87
2014,4,1,19,30,0,0,0,-6,-3,910,89,1.5,0.87
2014,4,1,20,30,0,0,0,-6,-4,910,97,1.8,0.87
2014,4,1,21,30,0,0,0,-6,-4,910,106,1.7000000000000002,0.87
2014,4,1,22,30,0,0,0,-6,-4,910,115,1.6,0.87
2014,4,1,23,30,0,0,0,-6,-5,910,123,1.6,0.87
2014,4,2,0,30,0,0,0,-6,-5,910,127,1.6,0.87
2014,4,2,1,30,0,0,0,-6,-6,910,127,1.8,0.87
2014,4,2,2,30,0,0,0,-7,-7,910,126,2.1,0.87
2014,4,2,3,30,0,0,0,-7,-7,910,125,2.4000000000000004,0.87
2014,4,2,4,30,0,0,0,-7,-7,910,124,2.7,0.87
2014,4,2,5,30,0,0,0,-7,-6,910,122,2.9000000000000004,0.87
2014,4,2,6,30,0,8,8,-7,-5,910,118,3.2,0.87
2014,4,2,7,30,0,38,38,-7,-4,910,116,3.3000000000000003,0.87
2014,4,2,8,30,15,135,141,-6,-1,910,121,3.3000000000000003,0.87
2014,4,2,9,30,812,120,529,-5,0,910,128,3.2,0.87
2014,4,2,10,30,861,135,655,-5,0,910,132,2.9000000000000004,0.87
2014,4,2,11,30,105,316,387,-4,1,910,136,2.4000000000000004,0.87
2014,4,2,12,30,153,336,442,-4,2,910,143,1.7000000000000002,0.87
2014,4,2,13,30,317,303,515,-4,2,910,151,0.7000000000000001,0.87
2014,4,2,14,30,4,169,171,-4,2,910,130,0.6000000000000001,0.87
2014,4,2,15,30,73,221,258,-4,2,910,4,1.5,0.87
2014,4,2,16,30,0,28,28,-4,1,910,15,2.1,0.87
2014,4,2,17,30,0,44,44,-4,0,910,27,2,0.87
2014,4,2,18,30,202,31,46,-4,-1,910,34,2.1,0.87
2014,4,2,19,30,0,0,0,-4,-2,910,36,2.7,0.87
2014,4,2,20,30,0,0,0,-4,-2,910,38,2.8000000000000003,0.87
2014,4,2,21,30,0,0,0,-4,-2,910,38,2.4000000000000004,0.87
2014,4,2,22,30,0,0,0,-4,-2,920,35,1.9000000000000001,0.87
2014,4,2,23,30,0,0,0,-4,-3,920,28,1.4000000000000001,0.87
2014,4,3,0,30,0,0,0,-4,-3,920,19,1.2000000000000002,0.87
2014,4,3,1,30,0,0,0,-4,-4,920,11,1.2000000000000002,0.87
2014,4,3,2,30,0,0,0,-4,-4,920,7,1.4000000000000001,0.87
2014,4,3,3,30,0,0,0,-5,-4,920,7,1.6,0.87
2014,4,3,4,30,0,0,0,-5,-5,920,10,1.6,0.87
2014,4,3,5,30,0,0,0,-6,-5,920,14,1.5,0.87
2014,4,3,6,30,0,8,8,-6,-4,920,20,1.2000000000000002,0.87
2014,4,3,7,30,0,21,21,-6,-3,920,37,1,0.87
2014,4,3,8,30,0,73,73,-6,-1,920,78,1.2000000000000002,0.87
2014,4,3,9,30,9,171,175,-6,0,920,117,1.7000000000000002,0.87
2014,4,3,10,30,11,200,207,-5,0,920,141,2.2,0.87
2014,4,3,11,30,92,315,376,-5,1,920,156,2.7,0.87
2014,4,3,12,30,29,275,296,-5,2,920,164,3,0.87
2014,4,3,13,30,20,245,258,-4,3,920,168,3.3000000000000003,0.87
2014,4,3,14,30,14,211,220,-4,3,910,170,3.4000000000000004,0.87
2014,4,3,15,30,120,231,293,-4,3,910,168,3.5,0.87
2014,4,3,16,30,304,149,267,-4,2,910,161,3.3000000000000003,0.87
2014,4,3,17,30,0,59,59,-4,1,910,146,2.7,0.87
2014,4,3,18,30,0,8,8,-4,0,910,129,3,0.87
2014,4,3,19,30,0,0,0,-5,0,910,124,4,0.87
2014,4,3,20,30,0,0,0,-5,0,910,126,4.3,0.87
2014,4,3,21,30,0,0,0,-5,0,910,131,4.2,0.87
2014,4,3,22,30,0,0,0,-5,-1,910,136,4,0.87
2014,4,3,23,30,0,0,0,-5,-1,910,142,3.4000000000000004,0.87
2014,4,4,0,30,0,0,0,-5,-2,910,154,2.7,0.87
2014,4,4,1,30,0,0,0,-4,-2,910,173,2.2,0.87
2014,4,4,2,30,0,0,0,-3,-2,910,193,2,0.87
2014,4,4,3,30,0,0,0,-2,-2,910,210,2.3000000000000003,0.87
2014,4,4,4,30,0,0,0,-2,-1,900,222,2.9000000000000004,0.87
2014,4,4,5,30,0,0,0,-2,-1,900,226,3.6,0.87
2014,4,4,6,30,0,18,18,-3,0,900,232,4,0.87
2014,4,4,7,30,13,84,87,-2,1,900,235,4.1000000000000005,0.87
2014,4,4,8,30,115,163,208,-2,3,900,237,4.4,0.87
2014,4,4,9,30,342,210,386,-1,7,900,253,5.1000000000000005,0.87
2014,4,4,10,30,543,202,535,-2,9,900,277,5.300000000000001,0.87
